surface,data,sensor,time
20,12,4,2272
20,12,5,2492
20,13,1,2168
20,13,2,2324
20,13,3,2152
20,13,4,2272
20,13,5,2492
20,14,1,2180
20,14,2,2320
20,14,3,2148
20,14,4,2276
20,14,5,2496
20,15,1,2176
20,15,2,2324
20,15,3,2148
20,15,4,2272
20,15,5,2488
20,16,1,2180
20,16,2,2324
20,16,3,2148
20,16,4,2276
20,16,5,2488
20,17,1,2180
20,17,2,2324
20,17,3,2148
20,17,4,2272
20,17,5,2492
20,18,1,2180
20,18,2,2324
20,18,3,2148
20,18,4,2272
20,18,5,2492
20,19,1,2180
20,19,2,2324
20,19,3,2148
20,19,4,2272
20,19,5,2488
20,20,1,2180
20,20,2,2324
20,20,3,2148
20,20,4,2272
20,20,5,2492
20,21,1,2180
20,21,2,2324
20,21,3,2152
20,21,4,2272
20,21,5,2492
20,22,1,2172
20,22,2,2320
20,22,3,2148
20,22,4,2272
20,22,5,2484
20,23,1,2176
20,23,2,2324
20,23,3,2148
20,23,4,2276
20,23,5,2488
20,24,1,2176
20,24,2,2320
20,24,3,2148
20,24,4,2272
20,24,5,2492
20,25,1,2180
20,25,2,2324
20,25,3,2148
20,25,4,2272
20,25,5,2492
20,26,1,2180
20,26,2,2324
20,26,3,2152
20,26,4,2272
20,26,5,2492
20,27,1,2228
20,27,2,2324
20,27,3,2152
20,27,4,2272
20,27,5,2496
20,28,1,2176
20,28,2,2324
20,28,3,2152
20,28,4,2272
20,28,5,2492
20,29,1,2180
20,29,2,2324
20,29,3,2148
20,29,4,2272
20,29,5,2492
20,30,1,2180
20,30,2,2324
20,30,3,2152
20,30,4,2324
20,30,5,2496
20,31,1,2180
20,31,2,2324
20,31,3,2152
20,31,4,2272
20,31,5,2492
20,32,1,2180
20,32,2,2324
20,32,3,2152
20,32,4,2272
20,32,5,2488
20,33,1,2176
20,33,2,2320
20,33,3,2148
20,33,4,2272
20,33,5,2488
20,34,1,2176
20,34,2,2324
20,34,3,2148
20,34,4,2272
20,34,5,2492
20,35,1,2176
20,35,2,2320
20,35,3,2152
20,35,4,2276
20,35,5,2488
20,36,1,2176
20,36,2,2320
20,36,3,2156
20,36,4,2280
20,36,5,2488
20,37,1,2180
20,37,2,2324
20,37,3,2152
20,37,4,2272
20,37,5,2488
20,38,1,2176
20,38,2,2320
20,38,3,2148
20,38,4,2272
20,38,5,2496
20,39,1,2180
20,39,2,2324
20,39,3,2148
20,39,4,2272
20,39,5,2492
20,40,1,2176
20,40,2,2324
20,40,3,2152
20,40,4,2272
20,40,5,2492
20,41,1,2172
20,41,2,2320
20,41,3,2148
20,41,4,2272
20,41,5,2488
20,42,1,2180
20,42,2,2324
20,42,3,2152
20,42,4,2276
20,42,5,2492
20,43,1,2176
20,43,2,2320
20,43,3,2152
20,43,4,2276
20,43,5,2492
20,44,1,2176
20,44,2,2324
20,44,3,2148
20,44,4,2272
20,44,5,2492
20,45,1,2176
20,45,2,2324
20,45,3,2156
20,45,4,2276
20,45,5,2488
20,46,1,2180
20,46,2,2324
20,46,3,2152
20,46,4,2276
20,46,5,2492
20,47,1,2180
20,47,2,2324
20,47,3,2152
20,47,4,2272
20,47,5,2488
20,48,1,2180
20,48,2,2320
20,48,3,2152
20,48,4,2276
20,48,5,2488
20,49,1,2172
20,49,2,2320
20,49,3,2152
20,49,4,2280
20,49,5,2496
