surface,data,sensor,time
6,26,5,2508
6,27,1,2476
6,27,2,2504
6,27,3,2548
6,27,4,2508
6,27,5,2512
6,28,1,2476
6,28,2,2508
6,28,3,2488
6,28,4,2512
6,28,5,2504
6,29,1,2476
6,29,2,2488
6,29,3,2512
6,29,4,2504
6,29,5,2512
6,30,1,2480
6,30,2,2508
6,30,3,2508
6,30,4,2508
6,30,5,2492
6,31,1,2500
6,31,2,2488
6,31,3,2504
6,31,4,2508
6,31,5,2548
6,32,1,2480
6,32,2,2488
6,32,3,2504
6,32,4,2508
6,32,5,2504
6,33,1,2476
6,33,2,2488
6,33,3,2544
6,33,4,2508
6,33,5,2504
6,34,1,2476
6,34,2,2484
6,34,3,2508
6,34,4,2488
6,34,5,2508
6,35,1,2480
6,35,2,2512
6,35,3,2512
6,35,4,2488
6,35,5,2504
6,36,1,2476
6,36,2,2488
6,36,3,2508
6,36,4,2508
6,36,5,2508
6,37,1,2480
6,37,2,2508
6,37,3,2504
6,37,4,2508
6,37,5,2504
6,38,1,2496
6,38,2,2488
6,38,3,2508
6,38,4,2508
6,38,5,2508
6,39,1,2476
6,39,2,2508
6,39,3,2488
6,39,4,2508
6,39,5,2508
6,40,1,2476
6,40,2,2504
6,40,3,2488
6,40,4,2508
6,40,5,2512
6,41,1,2480
6,41,2,2508
6,41,3,2508
6,41,4,2512
6,41,5,2492
6,42,1,2540
6,42,2,2508
6,42,3,2508
6,42,4,2488
6,42,5,2508
6,43,1,2476
6,43,2,2492
6,43,3,2512
6,43,4,2504
6,43,5,2508
6,44,1,2480
6,44,2,2488
6,44,3,2508
6,44,4,2508
6,44,5,2508
6,45,1,2496
6,45,2,2492
6,45,3,2508
6,45,4,2508
6,45,5,2508
6,46,1,2472
6,46,2,2508
6,46,3,2484
6,46,4,2508
6,46,5,2508
6,47,1,2476
6,47,2,2484
6,47,3,2504
6,47,4,2492
6,47,5,2504
6,48,1,2476
6,48,2,2508
6,48,3,2508
6,48,4,2504
6,48,5,2492
6,49,1,2476
6,49,2,2548
6,49,3,2508
6,49,4,2504
6,49,5,2492
